Date,Post ID,Network,Post Type,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Post Clicks (All),year,quarter,month,day,hour,minute,weekdays,Engagement Ratio,CTR,Reactions Ratio,Comments Ratio,Shares Ratio,Likes Ratio,Average Engagement Rate,Organic Impression Share,Post Length,Interaction Diversity,sum_of_reactions_comments_shares_per_engagement,Engagements_Class
2021-02-19 10:00:00,6768454086175006720,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6768454086602833920,show bae loved one love season mutual fund ready gift click start httpslnkdinecinhcj itcanbe stanbicibtcvalentine,1146.0,1146.0,3.14,36.0,27.0,27.0,0.0,0.0,0.79,9.0,9.0,2021,1,2,19,10,0,4,0.031413612565445025,0.0006893542757417104,0.75,0.0,0.0,0.75,50.445514845230576,0.00016706808199281608,113,0.75,0.75,-1
2021-02-19 13:00:00,6768499377402064896,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6768499377741811713,look contact stanbic ibtc stockbrokers sending email stockbrokingstanbicibtccom know itcanbe remember stanbic ibtc never ask pin otp online banking login details customer id pencom number password via email popup windows phone call,669.0,669.0,1.49,10.0,8.0,8.0,0.0,1.0,0.15,1.0,1.0,2021,1,2,19,13,0,4,0.014947683109118086,0.0002242152466367713,0.8,0.0,0.1,0.8,50.445514845230576,9.752927299580624e-05,231,0.9,0.9,0
2021-02-19 16:29:00,6768551968265785344,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6768551968706203648,theres nothing cooler able get transactions done sound voice visit wwwlinktreestanbicibtc click download super app start speaking transactions itcanbe,614.0,614.0,1.79,11.0,10.0,10.0,0.0,0.0,0.16,1.0,1.0,2021,1,2,19,16,29,4,0.017915309446254073,0.000260586319218241,0.9090909090909091,0.0,0.0,0.9090909090909091,50.445514845230576,8.951117132948435e-05,150,0.9090909090909091,0.9090909090909091,0
2021-02-19 20:40:00,6768615344052424704,LinkedIn,Post,Video,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:6768615344052424704,thrive st century digital literacy necessity donated equipment renovated digital hub sos childrens village isolo lagos itcanbe,772.0,772.0,0.65,5.0,3.0,3.0,0.0,1.0,0.13,1.0,1.0,2021,1,2,19,20,40,4,0.006476683937823834,0.0001683937823834197,0.6,0.0,0.2,0.6,50.445514845230576,0.00011254499066182723,126,0.8,0.8,0
2021-02-20 09:20:00,6768806393538453505,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6768806393832083457,know happens use stanbic ibtc mastercard pay kwikbites order get whopping discount waiting start ordering itcanbe,695.0,695.0,2.73,19.0,11.0,11.0,0.0,0.0,1.15,8.0,8.0,2021,1,2,20,9,20,5,0.027338129496402876,0.0016546762589928056,0.5789473684210527,0.0,0.0,0.5789473684210527,50.445514845230576,0.00010131964832897659,113,0.5789473684210527,0.5789473684210527,-1
2021-02-20 11:44:00,6768842628977963008,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6768842629326086144,protect around wear face mask itcanbe remember stanbic ibtc never ask pin otp online banking login details customer id pencom number password via email popup windows phone call,1156.0,1156.0,2.68,31.0,18.0,18.0,1.0,3.0,0.78,9.0,9.0,2021,1,2,20,11,44,5,0.026816608996539794,0.0006747404844290657,0.5806451612903226,0.03225806451612903,0.0967741935483871,0.5806451612903226,50.445514845230576,0.00016852591865942006,176,0.7096774193548387,0.7096774193548387,-1
2021-02-20 15:10:00,6768894481321230336,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6768894481702903808,sustainable development goal sdg focused promoting sustained inclusive sustainable economic growth full productive employment decent work visit wwwlinktreestanbicibtc click sustainability saturday know sdg sdg decentworkandeconomicgrowth sustainabilitysaturday itcanbe,943.0,943.0,3.71,35.0,17.0,17.0,2.0,2.0,1.48,14.0,14.0,2021,1,2,20,15,10,5,0.03711558854718982,0.0015694591728525982,0.4857142857142857,0.05714285714285714,0.05714285714285714,0.4857142857142857,50.445514845230576,0.0001374739976607553,268,0.6,0.6,-1
2021-02-21 08:07:00,6769150407735312384,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6769150408083431424,numbers back card shared anyone else itcanbe remember stanbic ibtc never ask pin otp online banking login details customer id pencom number password via email popup windows phone call,995.0,995.0,2.51,25.0,14.0,14.0,0.0,1.0,1.01,10.0,10.0,2021,1,2,21,8,7,6,0.02512562814070352,0.0010150753768844222,0.56,0.0,0.04,0.56,50.445514845230576,0.00014505474832709597,183,0.6,0.6,-1
2021-02-22 09:10:00,6769528656348909568,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6769528657607192576,competition seize day purposeful week ahead powerupmonday mondaymotivation itcanbe,865.0,865.0,2.66,23.0,13.0,13.0,1.0,2.0,0.81,7.0,7.0,2021,1,2,22,9,10,0,0.026589595375722544,0.0009364161849710984,0.5652173913043478,0.043478260869565216,0.08695652173913043,0.5652173913043478,50.445514845230576,0.00012610287166124425,82,0.6956521739130435,0.6956521739130435,-1
2021-02-22 13:01:00,6769586798508154880,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6769586798889844736,getting transactions done faster need get ready itcanbe,2326.0,2326.0,3.27,76.0,22.0,22.0,5.0,1.0,2.06,48.0,48.0,2021,1,2,22,13,1,0,0.03267411865864144,0.000885640584694755,0.2894736842105263,0.06578947368421052,0.013157894736842105,0.2894736842105263,50.445514845230576,0.00033909280865208565,55,0.3684210526315789,0.3684210526315789,1
2021-02-23 10:16:00,6769907652945313792,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6769907653360529408,know net worth net worth calculated subtracting owe calculation regularly helps know financial state improve let us know start improve net worth financialtip itcanbe,930.0,930.0,2.8,26.0,15.0,15.0,0.0,2.0,0.97,9.0,9.0,2021,1,2,23,10,16,1,0.02795698924731183,0.001043010752688172,0.5769230769230769,0.0,0.07692307692307693,0.5769230769230769,50.445514845230576,0.00013557880999417012,165,0.6538461538461539,0.6538461538461539,-1
2021-02-23 14:01:00,6769964273276854272,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6769964273587261440,calling students corps members need account allows start scratch grow savings giving access money give edge account serves always visit wwwstanbicibtcbankcom get started itcanbe remember stanbic ibtc never ask pin otp online banking login details customer id pencom number password via email popup windows phone call,963.0,963.0,2.7,26.0,16.0,16.0,0.0,2.0,0.83,8.0,8.0,2021,1,2,23,14,1,1,0.02699896157840083,0.0008618899273104881,0.6153846153846154,0.0,0.07692307692307693,0.6153846153846154,50.445514845230576,0.00014038967099396323,316,0.6923076923076923,0.6923076923076923,-1
2021-02-23 16:48:00,6770006307014492160,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6770006309807915008,asked form dance crew friends could win n million would pick switchgeng itcanbe,1353.0,1353.0,3.33,45.0,23.0,23.0,5.0,1.0,1.18,16.0,16.0,2021,1,2,23,16,48,1,0.03325942350332594,0.0008721359940872136,0.5111111111111111,0.1111111111111111,0.022222222222222223,0.5111111111111111,50.445514845230576,0.00019724530099151847,79,0.6444444444444445,0.6444444444444445,-1
2021-02-24 09:00:00,6770250922070183936,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6770250922405720064,ever heard word broker broker individual firm serves intermediary buyer seller security exchange visit httpslnkdindgqabux today lets show done itcanbe,1299.0,1299.0,2.54,33.0,25.0,25.0,0.0,0.0,0.62,8.0,8.0,2021,1,2,24,9,0,2,0.025404157043879907,0.0004772902232486528,0.7575757575757576,0.0,0.0,0.7575757575757576,50.445514845230576,0.00018937298299185696,150,0.7575757575757576,0.7575757575757576,-1
2021-02-24 11:29:00,6770288503931588608,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6770288504388775936,nigeria investors webinar series aimed bringing investors analysts decision makers together discuss opportunities economic growth nigeria join us discuss need know investment nigeria click httpslnkdindqmtqrc register itcanbe,693.0,693.0,3.9,27.0,16.0,16.0,0.0,1.0,1.44,10.0,10.0,2021,1,2,24,11,29,2,0.03896103896103896,0.002077922077922078,0.5925925925925926,0.0,0.037037037037037035,0.5925925925925926,50.445514845230576,0.00010102808099565579,224,0.6296296296296297,0.6296296296296297,-1
2021-02-24 13:10:00,6770313829432729601,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6770313829806034944,salary comes latin word salarium also means salary root sal salt know itcanbe,2113.0,2113.0,4.07,86.0,34.0,34.0,0.0,2.0,2.37,50.0,50.0,2021,1,2,24,13,10,2,0.04070042593469001,0.0011216280170373877,0.3953488372093023,0.0,0.023255813953488372,0.3953488372093023,50.445514845230576,0.0003080408876534209,77,0.4186046511627907,0.4186046511627907,1
2021-02-24 16:16:00,6770360702776565760,LinkedIn,Post,Video,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:6770360702776565760,asked youve got platform covers insurance needs details support lifehappens send email insurestanbicibtccom call wealthwednesday itcanbe,1176.0,1176.0,2.13,25.0,18.0,18.0,0.0,3.0,0.34,4.0,4.0,2021,1,2,24,16,16,2,0.021258503401360544,0.0002891156462585034,0.72,0.0,0.12,0.72,50.445514845230576,0.000171441591992628,136,0.84,0.84,-1
2021-02-25 08:10:00,6770600718370926592,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6770600718731636736,making rash decisions comes investing smart move visit advisorystanbicibtccom today lets help make right investment choice itcanbe,1059.0,1059.0,3.12,33.0,18.0,18.0,0.0,1.0,1.32,14.0,14.0,2021,1,2,25,8,10,3,0.031161473087818695,0.001246458923512748,0.5454545454545454,0.0,0.030303030303030304,0.5454545454545454,50.445514845230576,0.00015438490299336146,130,0.5757575757575758,0.5757575757575758,-1
2021-02-25 10:19:00,6770633240756674560,LinkedIn,Post,Video,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:6770633240756674560,know us fall category wear masks wrongly one lets reduce spread covid wearing mask properly itcanbe,1005.0,1005.0,0.8,8.0,7.0,7.0,0.0,0.0,0.1,1.0,1.0,2021,1,2,25,10,19,3,0.007960199004975124,9.950248756218906e-05,0.875,0.0,0.0,0.875,50.445514845230576,0.00014651258499369995,99,0.875,0.875,0
2021-02-26 09:00:00,6770975698766057472,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6770975700586397697,lets help live life simplicity watch space details itcanbe,640.0,640.0,1.56,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,2021,1,2,26,9,0,4,0.015625,0.0,1.0,0.0,0.0,1.0,50.445514845230576,9.33015466626547e-05,58,1.0,1.0,0
2021-02-26 12:00:00,6771021005386215424,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6771021005767905280,dont leave law decides money property possessions passed might line wishes visit wwwlinktreestanbicibtc click enquiries know services itcanbe,1047.0,1047.0,3.06,32.0,17.0,17.0,0.0,4.0,1.05,11.0,11.0,2021,1,2,26,12,0,4,0.030563514804202482,0.001002865329512894,0.53125,0.0,0.125,0.53125,50.445514845230576,0.00015263549899343666,141,0.65625,0.65625,-1
2021-02-27 09:03:00,6771338831183548416,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6771338831493902336,sustainable development goal sdg focused promoting sustained inclusive sustainable economic growth full productive employment decent work visit httpslnkdindpzxqh click sustainability saturday know sdg sdg decentworkandeconomicgrowth sustainabilitysaturday itcanbe,594.0,594.0,3.03,18.0,12.0,12.0,1.0,0.0,0.84,5.0,5.0,2021,1,2,27,9,3,5,0.030303030303030304,0.0014141414141414141,0.6666666666666666,0.05555555555555555,0.0,0.6666666666666666,50.445514845230576,8.65954979962764e-05,263,0.7222222222222222,0.7222222222222222,-1
2021-02-27 11:28:00,6771375317249470464,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6771375317572427776,plan spending weekend indoors dont left use stanbic ibtc mastercard enjoy discounts kwik deliveries today itcanbe,642.0,642.0,1.71,11.0,8.0,8.0,0.0,0.0,0.47,3.0,3.0,2021,1,2,27,11,28,5,0.017133956386292833,0.0007320872274143302,0.7272727272727273,0.0,0.0,0.7272727272727273,50.445514845230576,9.35931139959755e-05,113,0.7272727272727273,0.7272727272727273,0
2021-02-28 08:08:00,6771687377535541248,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6771687377850138624,ease comfort desire need itcanbe,634.0,634.0,2.37,15.0,9.0,9.0,0.0,0.0,0.95,6.0,6.0,2021,1,2,28,8,8,6,0.02365930599369085,0.0014984227129337538,0.6,0.0,0.0,0.6,50.445514845230576,9.242684466269231e-05,32,0.6,0.6,-1
2021-02-28 15:26:00,6771797729862529024,LinkedIn,Post,Video,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:6771797729862529024,debit card worries find episode sami ez carry transactions without debit card itcanbe,1027.0,1027.0,1.36,14.0,8.0,8.0,0.0,1.0,0.49,5.0,5.0,2021,1,2,28,15,26,6,0.013631937682570594,0.0004771178188899708,0.5714285714285714,0.0,0.07142857142857142,0.5714285714285714,50.445514845230576,0.00014971982566022873,85,0.6428571428571429,0.6428571428571429,-1
2021-03-01 07:00:00,6772032728813584384,LinkedIn,Post,Video,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:6772032728813584384,us boundaries happy new month itcanbe,2117.0,2117.0,2.6,55.0,35.0,35.0,1.0,4.0,0.71,15.0,15.0,2021,1,3,1,7,0,0,0.025980160604629193,0.00033538025507794046,0.6363636363636364,0.01818181818181818,0.07272727272727272,0.6363636363636364,50.445514845230576,0.0003086240223200625,37,0.7272727272727273,0.7272727272727273,1
2021-03-01 10:15:00,6772081724865179648,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6772081725284605952,always cultivate habit celebrating small wins good motivationmonday itcanbe,2934.0,2934.0,4.74,139.0,80.0,80.0,4.0,4.0,1.74,51.0,51.0,2021,1,3,1,10,15,0,0.047375596455351054,0.0005930470347648262,0.5755395683453237,0.02877697841726619,0.02877697841726619,0.5755395683453237,50.445514845230576,0.00042772927798160763,75,0.6330935251798561,0.6330935251798561,1
2021-03-01 15:00:00,6772153489675055104,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6772153490018992128,simpler faster banking weve got covered watch space itcanbe,559.0,559.0,3.4,19.0,10.0,10.0,0.0,0.0,1.61,9.0,9.0,2021,1,3,1,15,0,0,0.03398926654740608,0.0028801431127012523,0.5263157894736842,0.0,0.0,0.5263157894736842,50.445514845230576,8.149306966316246e-05,59,0.5263157894736842,0.5263157894736842,-1
2021-03-01 17:36:00,6772192718904004609,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6772192719222771714,new month time learn plan expenses ideas bring itcanbe,2532.0,2532.0,3.12,79.0,37.0,37.0,4.0,1.0,1.46,37.0,37.0,2021,1,3,1,17,36,0,0.031200631911532384,0.0005766192733017377,0.46835443037974683,0.05063291139240506,0.012658227848101266,0.46835443037974683,50.445514845230576,0.00036912424398412763,54,0.5316455696202531,0.5316455696202531,1
2021-03-02 08:35:00,6772418943823949824,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6772418944151121920,make walk memory lane grateful helping prepare towards great future visit httpslnkdindpzxqh click save towards childrens education stanbic ibtc education trust lets show itcanbe,461.0,461.0,1.3,6.0,4.0,4.0,0.0,0.0,0.43,2.0,2.0,2021,1,3,2,8,35,1,0.013015184381778741,0.0009327548806941432,0.6666666666666666,0.0,0.0,0.6666666666666666,50.445514845230576,6.720627033044346e-05,177,0.6666666666666666,0.6666666666666666,0
2021-03-02 14:04:00,6772501744766201856,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6772501745080782848,sure transaction account heres easy way generate transaction receipt super app likeahero itcanbe,487.0,487.0,2.67,13.0,4.0,4.0,0.0,0.0,1.85,9.0,9.0,2021,1,3,2,14,4,1,0.026694045174537988,0.0037987679671457907,0.3076923076923077,0.0,0.0,0.3076923076923077,50.445514845230576,7.099664566361381e-05,96,0.3076923076923077,0.3076923076923077,-1
2021-03-02 16:19:00,6772535717504573440,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6772535717890465793,glad inform fgn retail savings bond auction march commenced visit wwwlinktreestanbicibtc click invest fgn retail savings bond get started itcanbe,1896.0,1896.0,3.38,64.0,16.0,16.0,6.0,1.0,2.16,41.0,41.0,2021,1,3,2,16,19,1,0.03375527426160337,0.001139240506329114,0.25,0.09375,0.015625,0.25,50.445514845230576,0.00027640583198811455,145,0.359375,0.359375,1
2021-03-02 17:47:00,6772557870367068160,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6772557870866198528,still sure future holds money dont worry switch stanbic ibtc pension managers leave us stand future looking good switchgeng itcanbe,1013.0,1013.0,4.34,44.0,22.0,22.0,1.0,2.0,1.88,19.0,19.0,2021,1,3,2,17,47,1,0.04343534057255676,0.001855873642645607,0.5,0.022727272727272728,0.045454545454545456,0.5,50.445514845230576,0.00014767885432698314,131,0.5681818181818182,0.5681818181818182,-1
2021-03-03 11:39:00,6772827875771998208,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6772827876166270976,would avoid visit httpslnkdindgqabux details itcanbe,1065.0,1065.0,3.85,41.0,18.0,18.0,4.0,2.0,1.6,17.0,17.0,2021,1,3,3,11,39,2,0.038497652582159626,0.0015023474178403756,0.43902439024390244,0.0975609756097561,0.04878048780487805,0.43902439024390244,50.445514845230576,0.00015525960499332384,52,0.5853658536585366,0.5853658536585366,-1
2021-03-03 13:50:00,6772860670280003584,LinkedIn,Post,Photo,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:activity:6772860670896545792,stanbic ibtc pmi records february data signalling another modest expansion nigerian private sector underpinned solid growth new orders output highlights stanbicibtcpmi itcanbe,643.0,643.0,3.58,23.0,8.0,8.0,0.0,0.0,2.33,15.0,15.0,2021,1,3,3,13,50,2,0.03576982892690513,0.0036236391912908244,0.34782608695652173,0.0,0.0,0.34782608695652173,50.445514845230576,9.373889766263589e-05,175,0.34782608695652173,0.34782608695652173,-1
2021-03-03 17:17:00,6772912701699051520,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6772912702059765760,know make cardless withdrawals using stanbic ibtc super app visit wwwlinktreestanbicibtc click download super app start making cardless withdrawals itcanbe,537.0,537.0,2.23,12.0,10.0,10.0,0.0,1.0,0.19,1.0,1.0,2021,1,3,3,17,17,2,0.0223463687150838,0.0003538175046554935,0.8333333333333334,0.0,0.08333333333333333,0.8333333333333334,50.445514845230576,7.828582899663371e-05,155,0.9166666666666666,0.9166666666666666,-1
2021-03-04 10:32:00,6773173169042800640,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6773173169533554688,little n invest mutual funds visit wwwlinktreestanbicibtc click want know various investment options get started neverstopinvesting itcanbe,1145.0,1145.0,5.5,63.0,30.0,30.0,0.0,6.0,2.36,27.0,27.0,2021,1,3,4,10,32,3,0.05502183406113537,0.0020611353711790393,0.47619047619047616,0.0,0.09523809523809523,0.47619047619047616,50.445514845230576,0.00016692229832615567,139,0.5714285714285714,0.5714285714285714,1
2021-03-04 17:20:00,6773275915523821568,LinkedIn,Post,Video,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:6773275915523821568,heroes wear capes medical practitioners line team provided facilities doctors performed bravely covid pandemic last year itcanbe,931.0,931.0,1.5,14.0,8.0,8.0,0.0,0.0,0.64,6.0,6.0,2021,1,3,4,17,20,3,0.015037593984962405,0.0006874328678839958,0.5714285714285714,0.0,0.0,0.5714285714285714,50.445514845230576,0.0001357245936608305,128,0.5714285714285714,0.5714285714285714,-1
2021-03-05 10:00:00,6773527518445146112,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6773527518969438208,need faster way take care financial transactions watch space details itcanbe,527.0,527.0,3.42,18.0,12.0,12.0,1.0,0.0,0.95,5.0,5.0,2021,1,3,5,10,0,4,0.03415559772296015,0.0018026565464895636,0.6666666666666666,0.05555555555555555,0.0,0.6666666666666666,50.445514845230576,7.682799233002973e-05,76,0.7222222222222222,0.7222222222222222,-1
2021-03-05 15:16:00,6773607032059633664,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6773607032529416192,dont let next school term put edge visit httpslnkdindpzxqh click save towards childrens education stanbic ibtc education trust get started itcanbe,844.0,844.0,3.32,28.0,18.0,18.0,0.0,1.0,1.07,9.0,9.0,2021,1,3,5,15,16,4,0.03317535545023697,0.0012677725118483414,0.6428571428571429,0.0,0.03571428571428571,0.6428571428571429,50.445514845230576,0.00012304141466137588,146,0.6785714285714286,0.6785714285714286,-1
2021-03-06 09:10:00,6773877304171999232,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6773877305031856128,take break cooking weekend order favourite meals via kwikbites itcanbe,552.0,552.0,2.72,15.0,10.0,10.0,1.0,0.0,0.72,4.0,4.0,2021,1,3,6,9,10,5,0.02717391304347826,0.0013043478260869564,0.6666666666666666,0.06666666666666667,0.0,0.6666666666666666,50.445514845230576,8.047258399653968e-05,70,0.7333333333333333,0.7333333333333333,-1
2021-03-06 11:40:00,6773915054959022080,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6773915055365881856,face mask hand sanitiser dont leave house without staysafe itcanbe,740.0,740.0,3.78,28.0,13.0,13.0,0.0,0.0,2.03,15.0,15.0,2021,1,3,6,11,40,5,0.03783783783783784,0.002743243243243243,0.4642857142857143,0.0,0.0,0.4642857142857143,50.445514845230576,0.0001078799133286945,66,0.4642857142857143,0.4642857142857143,-1
2021-03-06 14:50:00,6773962875221364736,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6773962875619840001,please disregard anyone ask atm pin account passwordsotp verification never ask details either via text call call us email customercarenigeriastanbicibtccom receive suspicious call message itcanbe,1748.0,1748.0,4.52,79.0,47.0,47.0,1.0,1.0,1.72,30.0,30.0,2021,1,3,6,14,50,5,0.04519450800915332,0.0009839816933638443,0.5949367088607594,0.012658227848101266,0.012658227848101266,0.5949367088607594,50.445514845230576,0.00025482984932237565,196,0.620253164556962,0.620253164556962,1
2021-03-06 18:18:00,6774015217991983104,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6774015218432409600,sustainable development goal sdg focused achieving gender equality empowering women girls visit httpslnkdindxjgc click sustainability saturday know sdg itcanbe,1093.0,1093.0,3.84,42.0,27.0,27.0,0.0,1.0,1.28,14.0,14.0,2021,1,3,6,18,18,5,0.0384263494967978,0.001171088746569076,0.6428571428571429,0.0,0.023809523809523808,0.6428571428571429,50.445514845230576,0.00015934154765981498,159,0.6666666666666666,0.6666666666666666,-1
2021-03-07 08:07:00,6774223838076006400,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6774223838491230208,let super app help financial transactions home move visit wwwlinktreestanbicibtc click download super app start speaking transactions itcanbe,567.0,567.0,3.0,17.0,11.0,11.0,0.0,0.0,1.06,6.0,6.0,2021,1,3,7,8,7,6,0.029982363315696647,0.001869488536155203,0.6470588235294118,0.0,0.0,0.6470588235294118,50.445514845230576,8.265933899644564e-05,141,0.6470588235294118,0.6470588235294118,-1
2021-03-07 15:17:00,6774332055217025024,LinkedIn,Post,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6774332055690981377,women run world get ready,1215.0,1215.0,3.79,46.0,26.0,26.0,1.0,2.0,1.4,17.0,17.0,2021,1,3,7,15,17,6,0.03786008230452675,0.0011522633744855966,0.5652173913043478,0.021739130434782608,0.043478260869565216,0.5652173913043478,50.445514845230576,0.00017712715499238352,25,0.6304347826086957,0.6304347826086957,-1
2021-03-08 08:00:00,6774584554737950720,LinkedIn,Post,Video,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:ugcPost:6774584554737950720,celebrate women today choosetochallenge inequality call bias question stereotypes together forge allinclusive world greater tomorrow happy internationalwomensday heforshe itcanbe,1545.0,1545.0,3.69,57.0,25.0,25.0,2.0,6.0,1.55,24.0,24.0,2021,1,3,8,8,0,0,0.036893203883495145,0.0010032362459546926,0.43859649122807015,0.03508771929824561,0.10526315789473684,0.43859649122807015,50.445514845230576,0.00022523576499031486,178,0.5789473684210527,0.5789473684210527,1
2021-03-08 12:00:00,6774644883421442048,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6774644883912175616,thankful always powerupmonday motivationmonday itcanbe,509.0,509.0,3.14,16.0,13.0,13.0,0.0,0.0,0.59,3.0,3.0,2021,1,3,8,12,0,0,0.03143418467583497,0.0011591355599214145,0.8125,0.0,0.0,0.8125,50.445514845230576,7.420388633014256e-05,54,0.8125,0.8125,-1
2021-03-08 12:23:00,6774650757435162625,LinkedIn,Post,Video,Stanbic IBTC, ,https://linkedin.com/feed/update/urn:li:ugcPost:6774650757435162625,hey lady say shining star talented dreams valid itcanbe happy internationalwomensday choosetochallenge iwd,3674.0,3674.0,2.78,102.0,56.0,56.0,4.0,2.0,1.09,40.0,40.0,2021,1,3,8,12,23,0,0.027762656505171474,0.000296679368535656,0.5490196078431373,0.0392156862745098,0.0196078431372549,0.5490196078431373,50.445514845230576,0.0005356091913103022,106,0.6078431372549019,0.6078431372549019,1
2021-03-08 16:07:00,6774707054515888128,LinkedIn,Post,Photo,Stanbic IBTC,Blessing Ubah,https://linkedin.com/feed/update/urn:li:activity:6774707054994055168,looking easier way sort financial transactions watch space details itcanbe,389.0,389.0,1.8,7.0,5.0,5.0,0.0,0.0,0.51,2.0,2.0,2021,1,3,8,16,7,0,0.017994858611825194,0.0013110539845758355,0.7142857142857143,0.0,0.0,0.7142857142857143,50.445514845230576,5.670984633089481e-05,74,0.7142857142857143,0.7142857142857143,0
